id,vehicle_id,variant_name,year,specifications,features,brand,model
11,64,1995 Alfa Romeo 146 1.6 I.e. L specs,1995,"{""doors"": 5, ""price"": 16552.0, ""seats"": 5, ""engine"": {""fuel"": ""gasoline"", ""type"": ""fuel engine"", ""torque"": 134, ""power_hp"": 103, ""power_kw"": 76, ""cylinders"": 4, ""cubic_capacity"": 1596}, ""weight"": 1150, ""body_type"": ""5-doors, hatchback"", ""dimensions"": {""width"": 1712, ""height"": 1425, ""length"": 4257, ""wheelbase"": 2540}, ""drive_type"": ""front"", ""performance"": {""top_speed"": 187, ""co2_emissions"": null, ""acceleration_0_100"": 115.0, ""fuel_consumption_city"": 100.0, ""fuel_consumption_highway"": 100.0, ""fuel_consumption_combined"": 82.0}, ""transmission"": {""type"": ""manual"", ""gears"": 5, ""description"": ""Manual""}}","[""Crash Test Result: not tested"", ""ABS: € 1.611"", ""Driver's Airbag"", ""Passenger Airbag: € 522"", ""Central Door Locking"", ""Keyless Entry/start"", ""Electric Windows: yes(front)"", ""Power Steering"", ""Air Conditioning: € 1.656"", ""Height Adjustment Seat: yes(driver)"", ""Adjustable Steering Wheel"", ""Rear Headrests"", ""Folding Rear Seats"", ""Reading Lamp(s): yes(front)"", ""Tachometer"", ""Day Counter"", ""Cooling Water Temperature Gauge"", ""Interval Wiper (s)"", ""Alloy Wheels: € 567"", ""Sliding / Tilting Roof: € 1.021"", ""Metallic Paint: € 431"", ""Painted Bumpers"", ""Tinted Glass"", ""Electric Mirrors: yes(and heated)"", ""Front Fog Lights"", ""Headlamp Washers: € 250"", ""Service: 10.000 km / 1 year"", ""General Warranty: 1 year, unlimited"", ""Body Warranty: 6 year"", ""New Price Tax: € 16.552"", ""New Price 1997: € 16.552"", ""New Price 1996: € 16.291"", ""New Price 1995: € 16.291"", ""4 Years Depreciation: € 207"", ""Motor Vehicle Tax: € 0"", ""Insurance: € 41"", ""Fuel Costs: € 226"", ""Maintenance: € 45"", ""Total Costs: € 520"", ""Total Costs Per Kilometer: 41,6 ct/km""]",Alfa Romeo,146
12,64,1995 Alfa Romeo 146 1.7 I.e. 16V L specs,1995,"{""doors"": 5, ""price"": 18287.0, ""seats"": 5, ""engine"": {""fuel"": ""gasoline"", ""type"": ""fuel engine"", ""torque"": 148, ""power_hp"": 129, ""power_kw"": 95, ""cylinders"": 4, ""cubic_capacity"": 1712}, ""weight"": 1174, ""body_type"": ""5-doors, hatchback"", ""dimensions"": {""width"": 1712, ""height"": 1425, ""length"": 4257, ""wheelbase"": 2540}, ""drive_type"": ""front"", ""performance"": {""top_speed"": 201, ""co2_emissions"": null, ""acceleration_0_100"": 102.0, ""fuel_consumption_city"": 100.0, ""fuel_consumption_highway"": 100.0, ""fuel_consumption_combined"": 85.0}, ""transmission"": {""type"": ""manual"", ""gears"": 5, ""description"": ""Manual""}}","[""Crash Test Result: not tested"", ""ABS: € 1.588"", ""Driver's Airbag"", ""Passenger Airbag: € 499"", ""Central Door Locking"", ""Keyless Entry/start"", ""Electric Windows: yes(front & rear)"", ""Power Steering"", ""Air Conditioning: € 1.656"", ""Height Adjustment Seat: yes(driver)"", ""Adjustable Steering Wheel"", ""Rear Headrests"", ""Folding Rear Seats"", ""Reading Lamp(s): yes(front)"", ""Tachometer"", ""Day Counter"", ""Cooling Water Temperature Gauge"", ""Interval Wiper (s)"", ""Alloy Wheels"", ""Sliding / Tilting Roof: € 998"", ""Metallic Paint: € 417"", ""Painted Bumpers"", ""Tinted Glass"", ""Electric Mirrors: yes(and heated)"", ""Front Fog Lights"", ""Headlamp Washers: € 250"", ""Service: 10.000 km / 1 year"", ""General Warranty: 1 year, unlimited"", ""Body Warranty: 6 year"", ""New Price Tax: € 18.287"", ""New Price 1996: € 18.287"", ""New Price 1995: € 18.287"", ""4 Years Depreciation: € 227"", ""Motor Vehicle Tax: € 0"", ""Insurance: € 44"", ""Fuel Costs: € 235"", ""Maintenance: € 45"", ""Total Costs: € 551"", ""Total Costs Per Kilometer: 44,1 ct/km""]",Alfa Romeo,146
13,64,1995 Alfa Romeo 146 2.0 TD specs,1995,"{""doors"": 5, ""price"": 17448.0, ""seats"": 5, ""engine"": {""fuel"": ""diesel"", ""type"": ""fuel engine"", ""torque"": 186, ""power_hp"": 90, ""power_kw"": 66, ""cylinders"": 4, ""cubic_capacity"": 1929}, ""weight"": 1220, ""body_type"": ""5-doors, hatchback"", ""dimensions"": {""width"": 1712, ""height"": 1425, ""length"": 4257, ""wheelbase"": 2540}, ""drive_type"": ""front"", ""performance"": {""top_speed"": 179, ""co2_emissions"": null, ""acceleration_0_100"": 125.0, ""fuel_consumption_city"": 88.0, ""fuel_consumption_highway"": 50.0, ""fuel_consumption_combined"": 64.0}, ""transmission"": {""type"": ""manual"", ""gears"": 5, ""description"": ""Manual""}}","[""Crash Test Result: not tested"", ""ABS: € 1.611"", ""Driver's Airbag"", ""Passenger Airbag: € 352"", ""Central Door Locking"", ""Keyless Entry/start"", ""Electric Windows: yes(front)"", ""Power Steering"", ""Air Conditioning: € 1.429"", ""Heated Seats: € 204"", ""Adjustable Steering Wheel"", ""Folding Rear Seats: yes(in parts)"", ""Reading Lamp(s): yes(front)"", ""Tachometer"", ""Day Counter"", ""Cooling Water Temperature Gauge"", ""Interval Wiper (s)"", ""Alloy Wheels: € 567"", ""Sliding / Tilting Roof: € 851"", ""Metallic Paint: € 431"", ""Tinted Glass"", ""Front Fog Lights: € 284"", ""Headlamp Washers: € 261"", ""Service: 10.000 km / 1 year"", ""General Warranty: 1 year, unlimited"", ""Body Warranty: 6 year"", ""New Price Tax: € 17.448"", ""New Price 1999: € 17.448"", ""New Price 1998: € 17.448"", ""New Price 1997: € 17.448"", ""New Price 1996: € 17.198"", ""New Price 1995: € 17.198"", ""4 Years Depreciation: € 224"", ""Motor Vehicle Tax: € 0"", ""Insurance: € 44"", ""Fuel Costs: € 134"", ""Maintenance: € 45"", ""Total Costs: € 447"", ""Total Costs Per Kilometer: 35,7 ct/km""]",Alfa Romeo,146
14,64,1995 Alfa Romeo 146 2.0 TD L specs,1995,"{""doors"": 5, ""price"": 19047.0, ""seats"": 5, ""engine"": {""fuel"": ""diesel"", ""type"": ""fuel engine"", ""torque"": 186, ""power_hp"": 90, ""power_kw"": 66, ""cylinders"": 4, ""cubic_capacity"": 1929}, ""weight"": 1220, ""body_type"": ""5-doors, hatchback"", ""dimensions"": {""width"": 1712, ""height"": 1425, ""length"": 4257, ""wheelbase"": 2540}, ""drive_type"": ""front"", ""performance"": {""top_speed"": 179, ""co2_emissions"": null, ""acceleration_0_100"": 125.0, ""fuel_consumption_city"": 88.0, ""fuel_consumption_highway"": 50.0, ""fuel_consumption_combined"": 64.0}, ""transmission"": {""type"": ""manual"", ""gears"": 5, ""description"": ""Manual""}}","[""Crash Test Result: not tested"", ""ABS: € 1.611"", ""Driver's Airbag"", ""Passenger Airbag: € 352"", ""Central Door Locking"", ""Keyless Entry/start"", ""Electric Windows: yes(front & rear)"", ""Power Steering"", ""Height Adjustment Seat: yes(driver)"", ""Heated Seats: € 204"", ""Adjustable Steering Wheel"", ""Leather Upholstery: € 1.359"", ""Rear Headrests"", ""Folding Rear Seats: yes(in parts)"", ""Reading Lamp(s): yes(front)"", ""Tachometer"", ""Day Counter"", ""Cooling Water Temperature Gauge"", ""Interval Wiper (s)"", ""Alloy Wheels: € 567"", ""Sliding / Tilting Roof: € 851"", ""Metallic Paint: € 431"", ""Painted Bumpers"", ""Tinted Glass"", ""Electric Mirrors: yes(and heated)"", ""Front Fog Lights"", ""Headlamp Washers: € 261"", ""Service: 10.000 km / 1 year"", ""General Warranty: 1 year, unlimited"", ""Body Warranty: 6 year"", ""New Price Tax: € 19.047"", ""New Price 1999: € 19.047"", ""New Price 1998: € 19.047"", ""New Price 1997: € 19.047"", ""New Price 1996: € 18.741"", ""New Price 1995: € 18.741"", ""4 Years Depreciation: € 245"", ""Motor Vehicle Tax: € 0"", ""Insurance: € 46"", ""Fuel Costs: € 134"", ""Maintenance: € 45"", ""Total Costs: € 470"", ""Total Costs Per Kilometer: 37,6 ct/km""]",Alfa Romeo,146
30,65,2007 Alfa Romeo 147 1.6 T.Spark 16V Impression specs,2007,"{""doors"": 5, ""price"": 21950.0, ""seats"": 5, ""engine"": {""fuel"": ""gasoline"", ""type"": ""fuel engine"", ""torque"": 140, ""power_hp"": 105, ""power_kw"": 77, ""cylinders"": 4, ""cubic_capacity"": 1598}, ""weight"": 1185, ""body_type"": ""5-doors, hatchback"", ""dimensions"": {""width"": 1729, ""height"": 1442, ""length"": 4223, ""wheelbase"": 2546}, ""drive_type"": ""front"", ""performance"": {""top_speed"": 185, ""co2_emissions"": 196, ""acceleration_0_100"": 113.0, ""fuel_consumption_city"": 113.0, ""fuel_consumption_highway"": 64.0, ""fuel_consumption_combined"": 82.0}, ""transmission"": {""type"": ""manual"", ""gears"": 5, ""description"": ""Manual""}}","[""Crash Test Result: ***"", ""ABS"", ""Brake Force Distribution"", ""Stability Control: € 695"", ""Driver's Airbag"", ""Passenger Airbag"", ""Side Airbags: yes(front)"", ""Head / Curtain Airbags: yes(front)"", ""Central Door Locking"", ""Keyless Entry/start"", ""Electric Windows: yes(front)"", ""Power Steering"", ""Air Conditioning: € 695"", ""Parking Sensors: € 450"", ""Height Adjustment Seat: yes(driver)"", ""Lumbar Support Seat: yes(driver)"", ""Leather Covered Steering Wheel: € 265"", ""Adjustable Steering Wheel: yes(height & amp; depth)"", ""Leather Upholstery: € 1.695"", ""Rear Headrests: yes (since 3/2007)"", ""Folding Rear Seats: yes(in parts)"", ""Reading Lamp(s): yes(front)"", ""Illuminated Makeup Mirror"", ""Adjustable Dashboard Lighting"", ""Tachometer"", ""Day Counter"", ""Cooling Water Temperature Gauge"", ""Outside Temperature Gauge"", ""Steering Wheel Controls For Audio: € 160"", ""Interval Wiper (s): yes(adjustable)"", ""Alloy Wheels: € 695"", ""Metallic Paint: € 595"", ""Painted Bumpers"", ""Tinted Glass"", ""Electric Mirrors: yes(and heated)"", ""Front Fog Lights: € 275"", ""Xenon Headlights: € 1.450"", ""Burglar Alarm: € 500"", ""Service: 20.000 km / 1 year"", ""General Warranty: 2 year, unlimited"", ""Body Warranty: 12 year"", ""New Price Tax: € 21.950"", ""New Price 2010: € 21.950"", ""New Price 2009: € 20.395"", ""New Price 2008: € 20.395"", ""New Price 2007: € 20.395"", ""Occasion Price 2010: € 2.700"", ""4 Years Depreciation: € 274"", ""Motor Vehicle Tax: € 45"", ""Insurance: € 50"", ""Fuel Costs: € 209"", ""Maintenance: € 46"", ""Total Costs: € 624"", ""Total Costs Per Kilometer: 49,9 ct/km""]",Alfa Romeo,147
31,65,2007 Alfa Romeo 147 1.6 T.Spark 16V Progression specs,2007,"{""doors"": 5, ""price"": 21395.0, ""seats"": 5, ""engine"": {""fuel"": ""gasoline"", ""type"": ""fuel engine"", ""torque"": 140, ""power_hp"": 105, ""power_kw"": 77, ""cylinders"": 4, ""cubic_capacity"": 1598}, ""weight"": 1185, ""body_type"": ""5-doors, hatchback"", ""dimensions"": {""width"": 1729, ""height"": 1442, ""length"": 4223, ""wheelbase"": 2546}, ""drive_type"": ""front"", ""performance"": {""top_speed"": 185, ""co2_emissions"": 196, ""acceleration_0_100"": 113.0, ""fuel_consumption_city"": 113.0, ""fuel_consumption_highway"": 64.0, ""fuel_consumption_combined"": 82.0}, ""transmission"": {""type"": ""manual"", ""gears"": 5, ""description"": ""Manual""}}","[""Crash Test Result: ***"", ""ABS"", ""Brake Force Distribution"", ""Stability Control: € 695"", ""Traction Control"", ""Driver's Airbag"", ""Passenger Airbag"", ""Side Airbags: yes(front)"", ""Head / Curtain Airbags: yes(front)"", ""Central Door Locking"", ""Keyless Entry/start"", ""Electric Windows: yes(front)"", ""Power Steering"", ""Air Conditioning: yes(manually operated)"", ""Parking Sensors: € 450"", ""Height Adjustment Seat: yes(driver)"", ""Lumbar Support Seat: yes(driver)"", ""Leather Covered Steering Wheel"", ""Adjustable Steering Wheel: yes(height & amp; depth)"", ""Leather Upholstery: € 1.450"", ""Rear Headrests"", ""Folding Rear Seats: yes(in parts)"", ""Reading Lamp(s): yes(front)"", ""Illuminated Makeup Mirror"", ""Adjustable Dashboard Lighting"", ""Tachometer"", ""Day Counter"", ""Cooling Water Temperature Gauge"", ""Outside Temperature Gauge"", ""Audio System"", ""Steering Wheel Controls For Audio: € 160"", ""Audio Input"", ""Navigation System: € 495"", ""Interval Wiper (s): yes(adjustable)"", ""Alloy Wheels: € 695"", ""Metallic Paint: € 495"", ""Painted Bumpers"", ""Tinted Glass"", ""Electric Mirrors: yes(and heated)"", ""Front Fog Lights: € 275"", ""Xenon Headlights: € 1.450"", ""Burglar Alarm: € 500"", ""Service: 20.000 km / 1 year"", ""General Warranty: 2 year, unlimited"", ""Body Warranty: 12 year"", ""New Price Tax: € 21.395"", ""New Price 2009: € 21.395"", ""New Price 2008: € 21.395"", ""New Price 2007: € 21.395"", ""4 Years Depreciation: € 267"", ""Motor Vehicle Tax: € 45"", ""Insurance: € 49"", ""Fuel Costs: € 209"", ""Maintenance: € 46"", ""Total Costs: € 615"", ""Total Costs Per Kilometer: 49,2 ct/km""]",Alfa Romeo,147
32,65,2007 Alfa Romeo 147 1.6 T.Spark 16V Business specs,2007,"{""doors"": 5, ""price"": 22095.0, ""seats"": 5, ""engine"": {""fuel"": ""gasoline"", ""type"": ""fuel engine"", ""torque"": 140, ""power_hp"": 105, ""power_kw"": 77, ""cylinders"": 4, ""cubic_capacity"": 1598}, ""weight"": 1185, ""body_type"": ""5-doors, hatchback"", ""dimensions"": {""width"": 1729, ""height"": 1442, ""length"": 4223, ""wheelbase"": 2546}, ""drive_type"": ""front"", ""performance"": {""top_speed"": 185, ""co2_emissions"": 196, ""acceleration_0_100"": 113.0, ""fuel_consumption_city"": 113.0, ""fuel_consumption_highway"": 64.0, ""fuel_consumption_combined"": 82.0}, ""transmission"": {""type"": ""manual"", ""gears"": 5, ""description"": ""Manual""}}","[""Crash Test Result: ***"", ""ABS"", ""Brake Force Distribution"", ""Stability Control: € 695"", ""Traction Control"", ""Driver's Airbag"", ""Passenger Airbag"", ""Side Airbags: yes(front)"", ""Head / Curtain Airbags: yes(front)"", ""Central Door Locking"", ""Keyless Entry/start"", ""Electric Windows: yes(front)"", ""Power Steering"", ""Cruise Control"", ""Air Conditioning: yes(automatically)"", ""Left/right Temperature Control"", ""Parking Sensors: € 450"", ""Height Adjustment Seat: yes(driver)"", ""Lumbar Support Seat: yes(driver)"", ""Leather Covered Steering Wheel"", ""Adjustable Steering Wheel: yes(height & amp; depth)"", ""Leather Upholstery: € 1.695"", ""Rear Headrests"", ""Folding Rear Seats: yes(in parts)"", ""Center Armrest: yes(front)"", ""Reading Lamp(s): yes(front)"", ""Illuminated Makeup Mirror"", ""Adjustable Dashboard Lighting"", ""Tachometer"", ""Day Counter"", ""Cooling Water Temperature Gauge"", ""Outside Temperature Gauge"", ""Audio System"", ""Steering Wheel Controls For Audio: € 160"", ""Audio Input"", ""Interval Wiper (s): yes(adjustable)"", ""Alloy Wheels"", ""Metallic Paint: € 595"", ""Painted Bumpers"", ""Tinted Glass"", ""Electric Mirrors: yes(and heated)"", ""Front Fog Lights"", ""Xenon Headlights: € 1.450"", ""Burglar Alarm: € 500"", ""Service: 20.000 km / 1 year"", ""General Warranty: 2 year, unlimited"", ""Body Warranty: 12 year"", ""New Price Tax: € 22.095"", ""New Price 2008: € 22.095"", ""New Price 2007: € 22.095"", ""4 Years Depreciation: € 275"", ""Motor Vehicle Tax: € 45"", ""Insurance: € 50"", ""Fuel Costs: € 209"", ""Maintenance: € 51"", ""Total Costs: € 630"", ""Total Costs Per Kilometer: 50,4 ct/km""]",Alfa Romeo,147
33,65,2007 Alfa Romeo 147 1.6 T.Spark 16V Distinctive specs,2007,"{""doors"": 5, ""price"": 23450.0, ""seats"": 5, ""engine"": {""fuel"": ""gasoline"", ""type"": ""fuel engine"", ""torque"": 140, ""power_hp"": 105, ""power_kw"": 77, ""cylinders"": 4, ""cubic_capacity"": 1598}, ""weight"": 1185, ""body_type"": ""5-doors, hatchback"", ""dimensions"": {""width"": 1729, ""height"": 1442, ""length"": 4223, ""wheelbase"": 2546}, ""drive_type"": ""front"", ""performance"": {""top_speed"": 185, ""co2_emissions"": 196, ""acceleration_0_100"": 113.0, ""fuel_consumption_city"": 113.0, ""fuel_consumption_highway"": 64.0, ""fuel_consumption_combined"": 82.0}, ""transmission"": {""type"": ""manual"", ""gears"": 5, ""description"": ""Manual""}}","[""Crash Test Result: ***"", ""ABS"", ""Brake Force Distribution"", ""Stability Control: € 695"", ""Traction Control"", ""Driver's Airbag"", ""Passenger Airbag"", ""Side Airbags: yes(front)"", ""Head / Curtain Airbags: yes(front)"", ""Central Door Locking"", ""Keyless Entry/start"", ""Electric Windows: yes(front & rear)"", ""Power Steering"", ""Cruise Control"", ""Air Conditioning: yes(automatically)"", ""Left/right Temperature Control"", ""Parking Sensors: € 450"", ""Height Adjustment Seat: yes(driver)"", ""Lumbar Support Seat: yes(driver)"", ""Leather Covered Steering Wheel"", ""Adjustable Steering Wheel: yes(height & amp; depth)"", ""Leather Upholstery: € 1.450"", ""Rear Headrests"", ""Folding Rear Seats: yes(in parts)"", ""Center Armrest: yes(front)"", ""Reading Lamp(s): yes(front)"", ""Illuminated Makeup Mirror"", ""Adjustable Dashboard Lighting"", ""Tachometer"", ""Day Counter"", ""Cooling Water Temperature Gauge"", ""Outside Temperature Gauge"", ""Board Computer"", ""Audio System"", ""Steering Wheel Controls For Audio: € 160"", ""Audio Input"", ""Navigation System: € 495"", ""Interval Wiper (s): yes(adjustable)"", ""Alloy Wheels"", ""Metallic Paint: € 495"", ""Painted Bumpers"", ""Tinted Glass"", ""Electric Mirrors: yes(and heated)"", ""Front Fog Lights"", ""Xenon Headlights: € 1.200"", ""Burglar Alarm: € 500"", ""Service: 20.000 km / 1 year"", ""General Warranty: 2 year, unlimited"", ""Body Warranty: 12 year"", ""New Price Tax: € 23.450"", ""New Price 2010: € 23.450"", ""New Price 2009: € 22.795"", ""New Price 2008: € 22.795"", ""New Price 2007: € 22.795"", ""Occasion Price 2010: € 2.800"", ""4 Years Depreciation: € 293"", ""Motor Vehicle Tax: € 45"", ""Insurance: € 52"", ""Fuel Costs: € 209"", ""Maintenance: € 48"", ""Total Costs: € 646"", ""Total Costs Per Kilometer: 51,7 ct/km""]",Alfa Romeo,147
34,65,2007 Alfa Romeo 147 1.6 T.Spark 16V Blackline specs,2007,"{""doors"": 5, ""price"": 23795.0, ""seats"": 5, ""engine"": {""fuel"": ""gasoline"", ""type"": ""fuel engine"", ""torque"": 140, ""power_hp"": 105, ""power_kw"": 77, ""cylinders"": 4, ""cubic_capacity"": 1598}, ""weight"": 1185, ""body_type"": ""5-doors, hatchback"", ""dimensions"": {""width"": 1729, ""height"": 1442, ""length"": 4223, ""wheelbase"": 2546}, ""drive_type"": ""front"", ""performance"": {""top_speed"": 185, ""co2_emissions"": 196, ""acceleration_0_100"": 113.0, ""fuel_consumption_city"": 113.0, ""fuel_consumption_highway"": 64.0, ""fuel_consumption_combined"": 82.0}, ""transmission"": {""type"": ""manual"", ""gears"": 5, ""description"": ""Manual""}}","[""Crash Test Result: ***"", ""ABS"", ""Brake Force Distribution"", ""Stability Control: € 695"", ""Traction Control"", ""Driver's Airbag"", ""Passenger Airbag"", ""Side Airbags: yes(front)"", ""Head / Curtain Airbags: yes(front)"", ""Central Door Locking"", ""Keyless Entry/start"", ""Electric Windows: yes(front)"", ""Power Steering"", ""Cruise Control"", ""Air Conditioning: yes(automatically)"", ""Left/right Temperature Control"", ""Parking Sensors: € 450"", ""Height Adjustment Seat: yes(driver)"", ""Lumbar Support Seat: yes(driver)"", ""Leather Covered Steering Wheel"", ""Adjustable Steering Wheel: yes(height & amp; depth)"", ""Leather Upholstery: € 1.695"", ""Folding Rear Seats: yes(in parts)"", ""Center Armrest: yes(front)"", ""Reading Lamp(s): yes(front)"", ""Illuminated Makeup Mirror"", ""Adjustable Dashboard Lighting"", ""Tachometer"", ""Day Counter"", ""Cooling Water Temperature Gauge"", ""Outside Temperature Gauge"", ""Audio System"", ""Steering Wheel Controls For Audio: € 160"", ""Audio Input"", ""Interval Wiper (s): yes(adjustable)"", ""Alloy Wheels"", ""Metallic Paint: € 595"", ""Painted Bumpers"", ""Tinted Glass"", ""Electric Mirrors: yes(and heated)"", ""Front Fog Lights"", ""Xenon Headlights: € 1.450"", ""Burglar Alarm: € 500"", ""Service: 20.000 km / 1 year"", ""General Warranty: 2 year, unlimited"", ""Body Warranty: 12 year"", ""New Price Tax: € 23.795"", ""New Price 2009: € 23.795"", ""New Price 2008: € 23.795"", ""New Price 2007: € 23.795"", ""4 Years Depreciation: € 298"", ""Motor Vehicle Tax: € 45"", ""Insurance: € 52"", ""Fuel Costs: € 209"", ""Maintenance: € 56"", ""Total Costs: € 660"", ""Total Costs Per Kilometer: 52,8 ct/km""]",Alfa Romeo,147
35,65,2007 Alfa Romeo 147 1.6 T.Spark 16V Collezione specs,2007,"{""doors"": 5, ""price"": 23995.0, ""seats"": 5, ""engine"": {""fuel"": ""gasoline"", ""type"": ""fuel engine"", ""torque"": 140, ""power_hp"": 105, ""power_kw"": 77, ""cylinders"": 4, ""cubic_capacity"": 1598}, ""weight"": 1185, ""body_type"": ""5-doors, hatchback"", ""dimensions"": {""width"": 1729, ""height"": 1442, ""length"": 4223, ""wheelbase"": 2546}, ""drive_type"": ""front"", ""performance"": {""top_speed"": 185, ""co2_emissions"": 196, ""acceleration_0_100"": 113.0, ""fuel_consumption_city"": 113.0, ""fuel_consumption_highway"": 64.0, ""fuel_consumption_combined"": 82.0}, ""transmission"": {""type"": ""manual"", ""gears"": 5, ""description"": ""Manual""}}","[""Crash Test Result: ***"", ""ABS"", ""Brake Force Distribution"", ""Stability Control: € 695"", ""Traction Control"", ""Driver's Airbag"", ""Passenger Airbag"", ""Side Airbags: yes(front)"", ""Head / Curtain Airbags: yes(front)"", ""Central Door Locking"", ""Keyless Entry/start"", ""Electric Windows: yes(front & rear)"", ""Power Steering"", ""Cruise Control"", ""Air Conditioning: yes(automatically)"", ""Left/right Temperature Control"", ""Parking Sensors: € 450"", ""Height Adjustment Seat: yes(driver)"", ""Lumbar Support Seat: yes(driver)"", ""Leather Covered Steering Wheel"", ""Adjustable Steering Wheel: yes(height & amp; depth)"", ""Leather Upholstery"", ""Rear Headrests"", ""Folding Rear Seats: yes(in parts)"", ""Center Armrest: yes(front)"", ""Reading Lamp(s): yes(front)"", ""Illuminated Makeup Mirror"", ""Adjustable Dashboard Lighting"", ""Tachometer"", ""Day Counter"", ""Cooling Water Temperature Gauge"", ""Outside Temperature Gauge"", ""Board Computer"", ""Audio System"", ""Steering Wheel Controls For Audio"", ""Audio Input"", ""Interval Wiper (s): yes(adjustable)"", ""Alloy Wheels"", ""Metallic Paint: € 595"", ""Painted Bumpers"", ""Tinted Glass"", ""Electric Mirrors: yes(and heated)"", ""Front Fog Lights"", ""Xenon Headlights: € 1.200"", ""Burglar Alarm: € 500"", ""Service: 20.000 km / 1 year"", ""General Warranty: 2 year, unlimited"", ""Body Warranty: 12 year"", ""New Price Tax: € 23.995"", ""New Price 2009: € 23.995"", ""New Price 2008: € 23.995"", ""New Price 2007: € 23.995"", ""4 Years Depreciation: € 302"", ""Motor Vehicle Tax: € 45"", ""Insurance: € 52"", ""Fuel Costs: € 209"", ""Maintenance: € 56"", ""Total Costs: € 665"", ""Total Costs Per Kilometer: 53,2 ct/km""]",Alfa Romeo,147
36,65,2007 Alfa Romeo 147 1.6 T.Spark 16V Veloce Impression specs,2007,"{""doors"": 5, ""price"": 21545.0, ""seats"": 5, ""engine"": {""fuel"": ""gasoline"", ""type"": ""fuel engine"", ""torque"": 146, ""power_hp"": 120, ""power_kw"": 88, ""cylinders"": 4, ""cubic_capacity"": 1598}, ""weight"": 1195, ""body_type"": ""5-doors, hatchback"", ""dimensions"": {""width"": 1729, ""height"": 1442, ""length"": 4223, ""wheelbase"": 2546}, ""drive_type"": ""front"", ""performance"": {""top_speed"": 195, ""co2_emissions"": 194, ""acceleration_0_100"": 106.0, ""fuel_consumption_city"": 112.0, ""fuel_consumption_highway"": 64.0, ""fuel_consumption_combined"": 82.0}, ""transmission"": {""type"": ""manual"", ""gears"": 5, ""description"": ""Manual""}}","[""Crash Test Result: ***"", ""ABS"", ""Brake Force Distribution"", ""Stability Control: € 695"", ""Driver's Airbag"", ""Passenger Airbag"", ""Side Airbags: yes(front)"", ""Head / Curtain Airbags: yes(front)"", ""Central Door Locking"", ""Keyless Entry/start"", ""Electric Windows: yes(front)"", ""Power Steering"", ""Air Conditioning: € 500"", ""Parking Sensors: € 450"", ""Height Adjustment Seat: yes(driver)"", ""Lumbar Support Seat: yes(driver)"", ""Leather Covered Steering Wheel: € 265"", ""Adjustable Steering Wheel: yes(height & amp; depth)"", ""Leather Upholstery: € 1.450"", ""Folding Rear Seats: yes(in parts)"", ""Reading Lamp(s): yes(front)"", ""Illuminated Makeup Mirror"", ""Adjustable Dashboard Lighting"", ""Tachometer"", ""Day Counter"", ""Cooling Water Temperature Gauge"", ""Outside Temperature Gauge"", ""Board Computer"", ""Steering Wheel Controls For Audio: € 160"", ""Navigation System: € 495"", ""Interval Wiper (s): yes(adjustable)"", ""Alloy Wheels: € 695"", ""Metallic Paint: € 495"", ""Painted Bumpers"", ""Tinted Glass"", ""Electric Mirrors: yes(and heated)"", ""Front Fog Lights: € 275"", ""Xenon Headlights: € 1.450"", ""Burglar Alarm: € 500"", ""Service: 20.000 km / 1 year"", ""General Warranty: 2 year, unlimited"", ""Body Warranty: 12 year"", ""New Price Tax: € 21.545"", ""New Price 2010: € 21.545"", ""New Price 2009: € 21.545"", ""New Price 2008: € 21.545"", ""New Price 2007: € 21.545"", ""Occasion Price 2010: € 2.700"", ""4 Years Depreciation: € 270"", ""Motor Vehicle Tax: € 45"", ""Insurance: € 49"", ""Fuel Costs: € 209"", ""Maintenance: € 46"", ""Total Costs: € 619"", ""Total Costs Per Kilometer: 49,5 ct/km""]",Alfa Romeo,147
